company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Apple""",1311768302834921482,2020-12-30 00:00:50+00:00, ,1344070908642787328,en,0,0,0,0,Twitter for iPad,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY

Yes, Americans need the $2000 or more, yes Section230 must be repealed, yes, on election reform Commission, and take all foreign pork out!  https://t.co/YeZdlawUdr"
"""Apple""",186175400,2020-12-29 23:58:07+00:00, ,1344070223461294080,en,0,0,0,1,Twitter Web App,"#BreakingNews 🦠 Dangerous Covid Strain Now in Colorado

 🎢 Stocks Lower as Senate Blocks $2000 Virus Relief Checks  

💉Politicians Cut Vaccine Line - When YOU Can Get The Shot  

🍏Apple’s iCar  https://t.co/MMXYP5RWMd @realDonaldTrump #COVID19 #vaccine #AppleCar #stocks"
"""Apple""",1332553866060193795,2020-12-29 23:51:28+00:00, ,1344068550210834432,en,0,0,0,0,Twitter for iPhone,"Only ⁦@realDonaldTrump⁩ and ⁦@senatemajldr⁩ would be cruel enough to tie $2000 Covid relief checks for starving, struggling families to Section 230 and election fraud. What kind of ruthless, heartless, cold-blooded, inhumane people do that?   https://t.co/tH5EqdoSZV"
"""Apple""",243774840,2020-12-29 23:11:01+00:00, ,1344058371935244289,en,0,0,0,1,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost- ⁦@tedcruz⁩ ASSHOLE https://t.co/NRenLQEGlX
"""Apple""",213107125,2020-12-29 23:02:41+00:00, ,1344056275034918912,en,0,0,0,0,Twitter for iPhone,#RepublicansDontCare about regular folk. McConnell double-crosses Trump and Democrats and blocks $2000 Covid-19 relief checks.  https://t.co/ScFyf5JMEV
"""Apple""",1097591937165516800,2020-12-29 21:15:46+00:00, ,1344029364699025409,en,0,0,0,0,Twitter for iPhone,Trump’s Covid Aid Shenanigans Were All About Me Me Me https://t.co/vBu4YDdG3o
"""Apple""",186175400,2020-12-29 20:34:51+00:00, ,1344019071227076608,en,0,0,0,0,Twitter Web App,"#BreakingNews 🎢 Stocks Lower as Senate Blocks $2000 Virus Relief Checks  

💉Politicians Cut Vaccine Line - When YOU Can Get The Shot  

🦠 Dangerous Covid Strain Already In U.S.  

🍏Apple’s iCar  

https://t.co/MMXYP5RWMd @realDonaldTrump #COVID19 #vaccine #AppleCar #stocks"
"""Apple""",843208366688096256,2020-12-29 19:43:56+00:00, ,1344006257154293760,en,5,0,0,2,Twitter for iPhone,The best way to get real COVID emergency relief through the Senate? Elect @ossoff and @ReverendWarnock to make @senatemajldr into the minority leader. https://t.co/VDeO95Qcj8
"""Apple""",1232084632394399744,2020-12-29 19:10:48+00:00, ,1343997916399235072,en,0,0,0,0,Twitter for iPhone,THE GREEDY GOP BLOCKS THE COVID RELIEF BILL! https://t.co/yoSsr4v2MC
"""Apple""",1093106539,2020-12-29 19:10:33+00:00, ,1343997852754829312,en,0,0,0,0,Twitter for iPhone,You know what. McConnell is the poster boy for term limits. Remember who tried to get you relief and who blocked it. Americans deserve relief these people have no idea what the average family went through with COVID.  https://t.co/vKXu2fk4Uw
"""Apple""",400926706,2020-12-29 19:01:29+00:00, ,1343995573494558727,en,0,0,0,1,Hootsuite Inc.,"#Apple ""The Whole Working from Home Thing"" #WFH #shortfilm named #commercial of the year  ""It’s somewhat disturbing, highly relatable, offers comic relief,...""  https://t.co/DggoHlOsiC #travel #coronavirus https://t.co/qwZ25gmfy9"
"""Apple""",2269573664,2020-12-29 18:42:34+00:00, ,1343990813081133057,en,0,0,0,1,Twitter for iPad,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters

#GOPclowns have supported #DiaperDon’s fact free foolishness for near-on four years, and THIS hill to plant their battle flag on?  Defend the Constitution?  Nope.  Represent the people? Nope!
 https://t.co/PtDz5krLMt"
"""Apple""",1377490200,2020-12-29 18:12:45+00:00, ,1343983307898421257,en,0,0,0,0,Twitter for iPhone,"Senate GOP rejects push for $2,000 stimulus checks as part of Covid-19 relief @CNBC https://t.co/5D8cSueqko"
"""Apple""",1472502049,2020-12-29 18:02:21+00:00, ,1343980692649238529,en,0,0,0,0,Twitter for iPhone,"The Trump administration is scrambling to send one-time stimulus payments to millions of Americans starting as soon as this week, as the U.S. government races to implement a $900 billion coronavirus aid package that President Trump signed after days delay. https://t.co/XERLUKY7jA"
"""Apple""",3056533780,2020-12-29 17:53:07+00:00, ,1343978369839489024,en,0,0,0,0,Twitter for iPhone,"WATCH LIVE: Senate debates $2,000 COVID-19 relief checks - PBS NewsHour https://t.co/VqBhs2tu3v"
"""Apple""",758526626376192001,2020-12-29 17:23:25+00:00, ,1343970893718962177,en,0,0,0,0,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/bGF84x2YeQ
"""Apple""",21881928,2020-12-29 16:45:14+00:00, ,1343961284631547913,en,0,0,0,0,Twitter for iPad,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/BccrKL2yAv
"""Apple""",30146325,2020-12-29 16:41:14+00:00, ,1343960280045297666,en,0,0,0,0,Twitter for iPad,The scum: Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/weUZ2dyu7q
"""Apple""",38986229,2020-12-29 16:01:47+00:00, ,1343950349837615104,en,0,0,0,0,Twitter for iPhone,Wealthy hospitals rake in U.S. disaster aid for COVID-19 costs - Reuters https://t.co/X2r45gTDaH
"""Apple""",80464425,2020-12-29 15:49:51+00:00, ,1343947346640515079,en,0,0,0,0,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/WfbH2TisyX
"""Apple""",573825490,2020-12-29 15:42:47+00:00, ,1343945570096967683,en,0,0,0,0,Twitter for iPhone,"House has passed a measure to increase the stimulus checks attached to the new coronavirus relief bill
to $2,000. That's something President Donald Trump insisted upon when he signed the bill. Let's see if trump can get it done.  ⁦@realDonaldTrump⁩  https://t.co/EJSqyWtYfr"
"""Apple""",1104998930557923329,2020-12-29 15:31:38+00:00, ,1343942762371100673,en,1,0,0,2,Twitter for iPhone,#TedZodiacCruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report  https://t.co/xXfLBBtU7b
"""Apple""",1271233960555753474,2020-12-29 15:29:31+00:00, ,1343942229778440198,en,1,0,0,0,Twitter for iPhone,"Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost. This is why Ted will vote against an additional $2,000 for regular citizens.  https://t.co/X8D6HWq4OH"
"""Apple""",1231954657381175301,2020-12-29 14:56:50+00:00, ,1343934006178545665,en,0,0,0,0,Twitter for iPad,"Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost
They get big time money and we get only $600.  https://t.co/LEy1lvDnWi"
"""Apple""",730200049829990401,2020-12-29 14:56:44+00:00, ,1343933978382917633,en,0,0,0,0,Twitter for iPad,Wealthy hospitals rake in U.S. disaster aid for COVID-19 costs - Reuters https://t.co/nbsGBqP74t
"""Apple""",32283017,2020-12-29 14:49:26+00:00, ,1343932144318443520,en,2,0,0,0,Twitter for iPad,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/WOWjUiHFay"
"""Apple""",145862955,2020-12-29 14:46:33+00:00, ,1343931416086765571,en,4,0,0,1,Twitter for iPhone,"But I bet he is against giving average Americans $2,000.  ⁦@tedcruz⁩ Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPostm https://t.co/apiJtneNiI"
"""Apple""",58769232,2020-12-29 14:43:17+00:00, ,1343930594988797953,en,0,0,0,0,Twitter for iPhone,How about big on corporate welfare? Trash guy! - Ted #Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/XSNf339FOz
"""Apple""",461768237,2020-12-29 14:43:02+00:00, ,1343930531906428933,en,0,0,0,0,dlvr.it,Apple shares rise on optimism from President Trump's signing of COVID relief package https://t.co/JQpFmO1DYZ $AAPL
"""Apple""",561585509,2020-12-29 14:36:31+00:00, ,1343928893380681729,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/HZfUApMb6o"
"""Apple""",14097734,2020-12-29 14:34:42+00:00, ,1343928435878445062,en,0,0,0,0,WordPress.com,Apple shares rise on optimism from President Trump’s signing of COVID relief package https://t.co/5eT4jMpsOi
"""Apple""",4012527893,2020-12-29 14:34:19+00:00, ,1343928340042936324,en,0,0,1,0,Twitter for iPhone,I would like to see Dems force a vote on the Senate floor on the $2.000 Covid-19 aid check. We need transparency. We need to see how each Senator votes. Here is a tool to force it. https://t.co/sCN2i1byer  https://t.co/QU4DnIl1Xa
"""Apple""",101810576,2020-12-29 14:33:18+00:00, ,1343928083443802115,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/0H3jfipUvG"
"""Apple""",1231954657381175301,2020-12-29 14:33:04+00:00, ,1343928021925965825,en,0,0,0,0,Twitter for iPad,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters
If you trust this face, you deserve what is coming to you. https://t.co/dpD23SFu1T"
"""Apple""",265761866,2020-12-29 14:32:29+00:00, ,1343927876358385664,en,0,0,0,1,Twitter for iPad,In the pockets of  Big Texas oil. Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/pRECQ8VuXx
"""Apple""",1089232663301500934,2020-12-29 14:32:10+00:00, ,1343927795865542657,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/J90pksHMJv"
"""Apple""",59229207,2020-12-29 14:26:36+00:00, ,1343926396834480134,en,0,0,0,0,Hootsuite Inc.,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/leCk2UQeC5 🤔"
"""Apple""",1000416326194810881,2020-12-29 14:15:21+00:00, ,1343923565037543424,en,0,0,0,0,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/A444Jr5N9Q
"""Apple""",34103505,2020-12-29 14:14:43+00:00, ,1343923406735994881,en,1,0,0,0,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/53ArToI2RV
"""Apple""",1018905586681950208,2020-12-29 14:14:17+00:00, ,1343923297835229189,en,0,0,0,0,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/oJoDQxlDwg
"""Apple""",1291609401539694593,2020-12-29 14:07:56+00:00, ,1343921697871679488,en,0,0,0,0,Twitter for iPhone,"They only care about their donors. #theydontcareaboutus
Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/RBY7BLwqTt"
"""Apple""",917376579407351808,2020-12-29 14:02:00+00:00, ,1343920204846256130,en,0,0,0,0,Twitter for iPhone,"If you thought @tedcruz couldn’t possibly get any slimy-er...

Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/AibKr2FEVE"
"""Apple""",710183821120020481,2020-12-29 13:56:25+00:00, ,1343918799515430912,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/4V7iG8lXph"
"""Apple""",127366570,2020-12-29 13:49:53+00:00, ,1343917155298009089,en,0,0,0,0,Twitter for iPhone,"Care to elaborate ⁦@tedcruz⁩?
#GOPHypocrisy #TrumpIsANationalDisgrace #swamp

Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost  https://t.co/UKHLIbVizW"
"""Apple""",277597138,2020-12-29 13:44:53+00:00, ,1343915897598066689,en,0,1,1,0,Twitter for iPhone,"And this is how he keeps getting re-elected. Wake up, Texas! He’s done NOTHING for you, average Texan: Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/O32qrVOffU"
"""Apple""",15039963,2020-12-29 13:03:50+00:00, ,1343905566276640768,en,1,0,0,0,Twitter for iPad,"Easily forgotten:

1. The government works for us, the people. 
2. The $2000 is ours. We need it more than you. 
3. You can fund a 20 year war. You can help people avoid eviction and buy some groceries.

Battle over $2,000 COVID aid checks shifts to Senate https://t.co/SGhlcJOYuT"
"""Apple""",414182300,2020-12-29 13:03:18+00:00, ,1343905432100868097,en,1,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/qGgRT0PnoQ"
"""Apple""",58769232,2020-12-29 12:52:10+00:00, ,1343902632298115073,en,0,0,0,0,Twitter for iPhone,"Let’s see the response by the prune-faced Senate  #Republicans. There’s never a benefit for Americans they liked. No corporate welfare program too large! - Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/XcgAWVj9dL"
"""Apple""",112542289,2020-12-29 12:46:25+00:00, ,1343901185120464903,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/UyDOA8cG1d"
"""Apple""",4609565780,2020-12-29 12:43:46+00:00, ,1343900518125608960,en,0,0,0,0,Twitter for iPad,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters You did it to save big business now take care of the people. https://t.co/oHy2ZykHd4"
"""Apple""",353515783,2020-12-29 12:42:48+00:00, ,1343900272762839040,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/XGgK07ZxPr"
"""Apple""",4609565780,2020-12-29 12:42:36+00:00, ,1343900224482398210,en,0,0,0,0,Twitter for iPad,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters McConnell wants to flex muscles against the President he has been Trumps lapdog since the beginning pass the bill McConnell it’s good for u and the country. https://t.co/oHy2ZykHd4"
"""Apple""",831930863805952002,2020-12-29 12:15:21+00:00, ,1343893365990027267,en,0,0,0,0,Twitter for iPad,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters - go ahead ⁦@senatemajldr⁩ vote against ⁦@realDonaldTrump⁩ and the #american people.  Provide more proof ⁦@GOP⁩ is against saving #Americans  https://t.co/7d9KdNwwdu"
"""Apple""",1083183110,2020-12-29 12:05:46+00:00, ,1343890954940510208,en,0,0,0,0,Twitter for iPhone,"Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/ELngn1168f"
"""Apple""",843984109202538496,2020-12-29 11:59:21+00:00, ,1343889339374313473,en,0,0,0,0,Twitter for iPad,"Un American Mitch, the friend of Russia. The pocket stuffing troll.
Exactly why isn’t he being protested every single day?
330,000 dead Americans because of him and Trump and the Vichy GOP
👇👇
Battle over $2,000 COVID aid checks shifts to Senate - Reuters https://t.co/S1gAiSoErG"
"""Apple""",25602751,2020-12-29 11:23:34+00:00, ,1343880332584562688,en,1,0,0,0,Twitter for iPhone,⁦@SenatorTimScott⁩    Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/RxmbsPpFk5
"""Apple""",917373463412822018,2020-12-29 11:22:32+00:00, ,1343880073527619585,en,0,0,0,0,Twitter for iPad,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/eaEPBrjWwg
"""Apple""",14341287,2020-12-29 11:19:10+00:00, ,1343879228534747140,en,4,0,0,1,Twitter for iPhone,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/McpFjkWpti
"""Apple""",3128101,2020-12-29 10:55:47+00:00, ,1343873343846567939,en,0,0,0,0,Twitter for iPhone,U.S. Treasury yields move higher ahead of Senate vote on Covid relief @CNBC  https://t.co/OX0IWPSpCN
"""Apple""",1325129515069181953,2020-12-29 10:50:19+00:00, ,1343871968148402176,en,0,0,0,0,Twitter for iPhone,Texas Fracking Billionaires Drew Covid-19 Aid While Investing in Rivals - The Wall Street Journal WOW  ⁦@tedcruz⁩  #scumbag  https://t.co/Q3OuPKtSba
"""Apple""",186175400,2020-12-29 10:27:37+00:00, ,1343866255925776387,en,0,0,0,0,Twitter for iPad,"#BreakingNews 🎢 Stocks Soar to New Highs as Trump CAVES &amp; Signs Covid Relief 

💰House Ups Covid Aid Checks to $2000, Will Senate CAVE?

💉When YOU Can Get The Shot

🦠 Dangerous Strain In U.S.

🍏Apple’s iCar

https://t.co/MMXYP5RWMd
@realDonaldTrump #COVID19  #AppleCar #stocks"
